customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
9349,ACC0009349,Thomas,Nguyen,7268 Pine Rd,San Antonio,tx,75184,USA,,Married,$130K - $150K,F,1,0,Graduate Degree,22 Oct 1994,Bronze,Manual,N
9350,ACC0009350,Christopher,Williams,4188 Oak Ave,dallas,TX,11580,USA,1956-07-10,S,$10K - $30K,M,3,2,sOME cOLLEGE,18 Jan 1992,Silver,Skilled Manual,1
9351,ACC0009351,Donald,Williams,5520 1st St,Puebla,PUE,684594,Mexico,06/07/1978,M,$30K - $50K,M,2,2,High School,31-12-1997,Silver,Management,yes
9352,ACC0009352,Steven,wILSON,4283 Pine Rd,COLUMBUS,OH,77698,USA,04/08/1958,Married,$30K - $50K,F,1,1,GRADUATE DEGREE,12/30/1991,Silver,,N
9353,ACC0009353,Betty,Jones,9713 Main St,Salt Lake City,UT,63267,USA,25-04-1969,single,$10K - $30K,F,2,1,Some College,1997/12/22,Silver,Professional,N
9354,ACC0009354,Nancy,Clark,7518 1st St,Fresno,CA,98729,USA,09 Dec 1979,M,"$90,000-$110,000",Male,0,0,Graduate Degree,07 Aug 1998,Normal,Clerical,Y
9355,ACC0009355,Michael,Wilson,655 Oak Ave,Calgary,AB,V3T,Canada,26-02-1928,Single,$30K - $50K,Male,4,0,High School,1991-01-23,Gold,Skilled Manual,Y
9356,ACC0009356,Patricia,Lewis,5732 River Rd,San Diego,CA,35137,USA,01/08/1944,married,$50K - $70K,F,1,1,Some College,1990-09-07,Bronze,Skilled Manual,yes
9357,ACC0009357,Mary,Rodriguez,2086 Main St,Calgary,AB,I7G,can.,13-10-1966,Single,$130K - $150K,M,0,0,Bachelor's Degree,1994-11-05,Silver,professional,N
9358,ACC0009358,lisa,Thompson,4903 Cedar Ln,New York,NY,90561,USA,23 Sep 1929,M,$90K - $110K,M,1,0,Bachelor's Degree,16 Sep 1998,Gold,Professional,yes
9359,ACC0009359,Matthew,Lee,9363 Pine Rd,Ottawa,ON,T1A,Canada,1972/03/04,M,$50K - $70K,M,2,1,High School,12/06/1992,Bronze,Clerical,Y
9360,ACC0009360,Christopher,Hernandez,5570 Oak Ave,New York,NY,69402,USA,26 Nov 1966,single,$30K - $50K,M,1,0,Bachelor's Degree,12/03/1991,Normal,Clerical,no
9361,ACC0009361,Donald,Thomas,1517 Cedar Ln,Oakland,CA,10469,UNITED STATES,1954/11/18,Married,$90K - $110K,M,0,0,bACHELOR'S dEGREE,1992-03-12,Bronze,Clerical,Y
9362,ACC0009362,Barbara,Harris,9066 1st St,Pittsburgh,PA,51357,UNITED STATES,1940/12/01,M,70K-90K,f,2,2,Bachelor's Degree,08-11-1990,Gold,Professional,N
9363,ACC0009363,Sarah,Young,9050 Pine Rd,Philadelphia,PA,30682,UNITED STATES,26 Aug 1973,M,70K-90K,M,0,0,High School,26 Oct 1998,Normal,Clerical,Y
9364,ACC0009364,John,Allen,9019 Oak Ave,Los Angeles,CA,40733,UNITED STATES,26 Jun 1973,M,$50K - $70K,F,3,0,Some College,03/26/1993,Silver,Professional,N
9365,ACC0009365,Anthony,hill,5185 Main St,Dallas,TX,16783,USA,1953-12-18,single,$10K - $30K,F,4,4,Some College,1992-05-29,Silver,Professional,Y
9366,ACC0009366,Joshua,Nguyen,291 Pine Rd,Tucson,AZ,65708,U.S.A.,1979-12-06,S,$30K - $50K,M,0,0,Bachelor's Degree,1997-12-07,Silver,Professional,N
9367,ACC0009367,brian,Ramirez,2700 River Rd,Phoenix,AZ,79429,USA,1980/11/15,S,$30K - $50K,Male,1,1,High School,11 Nov 1998,Silver,Skilled Manual,N
9368,ACC0009368,Margaret,Brown,2644 Main St,sAN jOSE,CA,36581,USA,01/18/1977,M,$70K - $90K,Male,1,1,Graduate Degree,12/25/1996,Normal,Manual,1
9369,ACC0009369,Stephanie,Brown,5616 Oak Ave,Philadelphia,PA,91661,USA,06 May 1965,M,$50K - $70K,MALE,1,0,Bachelor's Degree,03/01/1998,normal,Skilled Manual,Y
9370,ACC0009370,Ashley,Clark,4517 Cedar Ln,cHARLOTTE,NC,73060,USA,06 Jun 1946,M,,Male,0,0,Some College,12/19/1992,Normal,Professional,1
9371,ACC0009371,Mary,Ramirez,7312 Cedar Ln,Salt Lake City,UT,82071,USA,12/31/1972,M,$90K - $110K,M,0,0,High School,26 Jun 1994,Bronze,Management,N
9372,ACC0009372,Stephanie,Allen,6983 Maple Ave,Minneapolis,MN,31599,USA,1951/06/22,M,$10K - $30K,Male,2,0,Some College,03/14/1992,Bronze,Clerical,Yes
9373,ACC0009373,Anthony,Perez,4470 Pine Rd,Mexico City,DF,864272,MEXICO,01/06/1923,M,$30K - $50K,M,3,3,Some College,11/12/1993,Silver,MANUAL,Y
9374,ACC0009374,Michelle,Lopez,2919 Cedar Ln,Philadelphia,PA,61674,USA,1928-05-24,M,$90K - $110K,M,5,3,Some College,25 Jan 1996,Gold,Skilled Manual,N
9375,ACC0009375,Lisa,White,4846 1st St,Detroit,MI,20895,USA,05/12/1951,M,$50K - $70K,M,3,0,Some College,12/25/1997,Bronze,Skilled Manual,Y
9376,ACC0009376,Paul,Miller,377 Main St,Minneapolis,MN,60108,US,10/26/1948,M,$70K - $90K,F,1,0,Bachelor's Degree,06-09-1990,Silver,Management,Y
9377,ACC0009377,PATRICIA,Flores,4298 Main St,Albuquerque,NM,73908,USA,1931/01/29,M,,M,0,0,Some College,07 Feb 1998,gOLD,Skilled Manual,Y
9378,ACC0009378,William,miller,3094 Maple Ave,Atlanta,ga,93719,USA,1949-03-30,S,"$90,000-$110,000",M,1,1,Graduate Degree,08-03-1995,Gold,Skilled Manual,Y
9379,ACC0009379,Lisa,Jones,218 1st St,PUEBLA,PUE,,MEXICO,06/23/1977,S,70K-90K,M,3,3,High School,1998-06-13,Bronze,Skilled Manual,0
9380,ACC0009380,Anthony,Miller,4465 Cedar Ln,Detroit,MI,11130,usa,1949-03-17,M,$50K - $70K,M,1,0,Bachelor's Degree,06-06-1997,Normal,Management,no
9381,ACC0009381,Margaret,Clark,3925 Main St,Cleveland,OH,18360,USA,03 Dec 1963,M,$30K - $50K,M,3,3,Bachelor's Degree,07/29/1991,Silver,MANAGEMENT,yes
9382,ACC0009382,Robert,Thompson,3330 Pine Rd,boston,ma,45982,USA,,M,"$50,000-$70,000",F,3,2,High School,1991/03/28,Silver,Professional,N
9383,ACC0009383,Daniel,King,1326 Oak Ave,sAN dIEGO,CA,33138,USA,15-06-1958,married,,F,3,3,High School,24 Aug 1995,Normal,Clerical,Y
9384,ACC0009384,Deborah,Clark,9661 Maple Ave,Calgary,AB,U5H,Canada,07/19/1930,M,$30K - $50K,f,1,1,Partial High School,1995-07-06,sILVER,,yes
9385,ACC0009385,David,Scott,6407 Cedar Ln,mEMPHIS,TN,60829,USA,27-01-1965,S,30K-50K,F,3,1,Partial High School,10 May 1995,Bronze,Professional,yes
9386,ACC0009386,Christopher,King,2091 Oak Ave,Phoenix,AZ,60424,United States,1960-01-29,single,$50K - $70K,M,1,0,Bachelor's Degree,1993/08/14,Normal,,yes
9387,ACC0009387,jOSEPH,  Gonzalez  ,1369 River Rd,Atlanta,GA,61093,USA,10-05-1927,Married,$90K - $110K,M,0,0,High School,08/16/1996,Silver,Clerical,N
9388,ACC0009388,Steven,Moore,1378 Main St,Reno,NV,61783,usa,18 Feb 1931,S,$50K - $70K,F,1,0,High School,08/09/1997,Normal,Professional,Y
9389,ACC0009389,Kevin,  Lopez  ,6168 River Rd,Austin,TX,88802,USA,21 Nov 1957,single,$90K - $110K,M,2,1,High School,1990-06-14,Gold,Manual,Y
9390,ACC0009390,David,Moore,4965 Oak Ave,Indianapolis,IN,88023,USA,1970/07/22,M,"$70,000-$90,000",M,3,2,High School,06/28/1998,Silver,Manual,N
9391,ACC0009391,Ashley,Flores,3480 1st St,Spokane,WA,99696,USA,1955-09-05,M,$90K - $110K,F,1,1,High School,06 Oct 1993,Normal,,N
9392,ACC0009392,Andrew,Thompson,4820 Main St,Hartford,CT,91451,USA,1928-10-15,M,$10K - $30K,Male,2,2,Some College,02 Feb 1996,Bronze,Manual,Yes
9393,ACC0009393,Lisa,Scott,2117 Maple Ave,Monterrey,NL,693821,Mexico,1951-03-08,M,$50K - $70K,F,0,0,Graduate Degree,28 Jan 1995,Bronze,Clerical,0
9394,ACC0009394,Susan,Martinez,5581 Pine Rd,Portland,OR,31539,USA,20 Mar 1942,S,$50K - $70K,FEMALE,2,0,High School,1993-08-11,bronze,Management,N
9395,ACC0009395,Joshua,Hill,3155 Main St,Columbus,OH,,USA,1978/02/05,M,50K-70K,M,0,0,Bachelor's Degree,1996/06/06,Normal,Skilled Manual,Y
9396,ACC0009396,Sarah,  Lopez  ,5440 Main St,Memphis,TN,46562,USA,31 May 1967,M,$10K - $30K,F,2,0,Bachelor's Degree,1997/09/23,Silver,,yes
9397,ACC0009397,Linda,King,9122 Pine Rd,Buffalo,NY,85543,USA,1931-03-14,M,$150K +,M,1,0,Graduate Degree,14 Jul 1993,Silver,Professional,Y
9398,ACC0009398,James,Thomas,6728 1st St,Los Angeles,CA,,USA,1968/07/13,M,$30K - $50K,F,3,1,High School,26-03-1996,Normal,Professional,Y
9399,ACC0009399,Christopher,Young,3170 River Rd,Boise,ID,36488,USA,1965-08-19,M,$90K - $110K,M,3,3,High School,10/11/1992,Bronze,Clerical,yes
9400,ACC0009400,Jessica,MILLER,1846 Pine Rd,Dallas,tx,13187,USA,1926/05/15,S,"$50,000-$70,000",M,3,2,Partial High School,11/28/1990,Silver,Skilled Manual,N
9401,ACC0009401,Barbara,MARTIN,9495 Pine Rd,Reno,NV,54985,United States,13-12-1960,M,$10K - $30K,MALE,0,0,Some College,31-01-1994,Bronze,Management,No
9402,ACC0009402,Nancy,Nguyen,3704 Main St,Austin,TX,39918,USA,15-04-1962,S,,M,5,1,some college,09-11-1996,Normal,Management,N
9403,ACC0009403,Kimberly,Lewis,9881 Cedar Ln,Indianapolis,IN,81035,usa,06-03-1979,S,,M,4,1,Some College,04/23/1997,SILVER,Management,Y
9404,ACC0009404,Joshua,Harris,9305 Cedar Ln,Indianapolis,IN,74142,UNITED STATES,05-11-1969,,$70K - $90K,M,2,0,Bachelor's Degree,1995/09/12,Silver,Skilled Manual,Y
9405,ACC0009405,Mark,Sanchez,9345 Main St,San Jose,CA,51568,United States,01 Apr 1948,S,$30K - $50K,M,2,1,Graduate Degree,12/24/1998,Bronze,Clerical,N
9406,ACC0009406,Thomas,Lee,231 Pine Rd,Indianapolis,in,68588,US,1955/06/10,Single,$30K - $50K,F,2,1,High School,1997/04/18,Bronze,Skilled Manual,N
9407,ACC0009407,David,Scott,5156 Cedar Ln,Salt Lake City,UT,66416,UNITED STATES,1967-09-14,Single,"$10,000-$30,000",FEMALE,1,1,Bachelor's Degree,02/21/1990,Silver,PROFESSIONAL,Y
9408,ACC0009408,Carol,Hill,5018 Pine Rd,Calgary,AB,G1S,Canada,1977/11/01,S,$70K - $90K,F,2,1,Some College,1996/02/23,Normal,Professional,no
9409,ACC0009409,Susan,Flores,4349 River Rd,Oakland,CA,21708,USA,1944/04/12,M,,F,2,2,Some College,1993-01-30,SILVER,Skilled Manual,Yes
9410,ACC0009410,Barbara,Martin,494 1st St,Denver,CO,16432,U.S.A.,1955-05-06,M,,M,0,0,Some College,03-06-1997,Bronze,CLERICAL,Y
9411,ACC0009411,Sandra,Robinson,7268 Main St,Chicago,IL,25179,USA,09/09/1946,M,,Male,0,0,SOME COLLEGE,20 Feb 1991,Silver,Clerical,Y
9412,ACC0009412,Margaret,Flores,6953 Pine Rd,philadelphia,PA,35156,USA,,Married,70K-90K,Female,2,1,High School,22-05-1997,Gold,Management,Y
9413,ACC0009413,WILLIAM,Lee,7098 Pine Rd,Detroit,MI,68936,USA,1953-05-20,Married,,m,2,0,High School,05/04/1990,Silver,Professional,Y
9414,ACC0009414,JOSEPH,Lee,2813 Oak Ave,Montreal,QC,G4A,canada,22 Feb 1965,S,,M,0,0,Some College,03-07-1990,Gold,CLERICAL,N
9415,ACC0009415,Patricia,Williams,4208 Pine Rd,guadalajara,JAL,799140,Mexico,1950/01/28,married,$10K - $30K,FEMALE,3,1,Partial High School,08/08/1992,BRONZE,Management,N
9416,ACC0009416,Stephanie,Garcia,7965 1st St,Atlanta,GA,44291,USA,12/25/1954,single,$30K - $50K,M,0,0,Some College,1998-02-27,NORMAL,Skilled Manual,1
9417,ACC0009417,Joshua,Gonzalez,3130 Main St,San Antonio,TX,29797,USA,1942/08/03,M,$10K - $30K,M,0,0,Some College,1996/07/11,Bronze,Manual,No
9418,ACC0009418,James,Rodriguez,5305 Cedar Ln,Salt Lake City,UT,89207,US,08/16/1927,M,$50K - $70K,M,3,3,Bachelor's Degree,1991/04/27,Silver,Management,Y
9419,ACC0009419,George,Garcia,236 Oak Ave,Hartford,ct,29661,USA,26 Nov 1970,married,"$30,000-$50,000",M,2,1,Bachelor's Degree,09-11-1997,Bronze,Manual,N
9420,ACC0009420,George,Jackson,7444 Cedar Ln,Tijuana,BC,453358,méxico,20-12-1978,S,,M,1,0,High School,13 Jun 1997,Bronze,Skilled Manual,N
9421,ACC0009421,Carol,White,1991 1st St,Tacoma,WA,15699,USA,1958-04-13,M,,Male,2,2,partial high school,18 Feb 1996,Normal,Manual,Yes
9422,ACC0009422,Daniel,Ramirez,1290 Cedar Ln,Albuquerque,NM,14897,USA,1954/12/16,single,,MALE,3,0,bACHELOR'S dEGREE,1992/09/05,Bronze,Management,Yes
9423,ACC0009423,Richard,Garcia,7876 Main St,NEWARK,NJ,11814,USA,1926/10/13,M,130K-150K,M,0,0,Some College,07 Jan 1991,Silver,Clerical,Y
9424,ACC0009424,Kimberly,Allen,6839 River Rd,Billings,MT,16080,USA,12 Sep 1940,S,$110K - $130K,F,3,2,Some College,24 Jul 1998,Silver,Skilled Manual,N
9425,ACC0009425,Carol,Perez,9686 Oak Ave,San Antonio,TX,93855,USA,1932/08/11,M,"$30,000-$50,000",F,0,0,Bachelor's Degree,03/23/1991,Bronze,clerical,Y
9426,ACC0009426,Sandra,Smith,8437 Maple Ave,Raleigh,NC,31638,USA,1938-06-04,M,$30K - $50K,MALE,1,0,Bachelor's Degree,1997/06/04,Normal,Clerical,Y
9427,ACC0009427,Kevin,Jackson,4673 Oak Ave,Spokane,WA,93362,USA,1935-09-16,Single,130K-150K,M,0,0,High School,13-10-1995,Silver,Professional,Y
9428,ACC0009428,Emily,Clark,9316 Oak Ave,mONTERREY,NL,387145,Mexico,1955-10-05,M,$10K - $30K,M,0,0,hIGH sCHOOL,25-02-1993,Bronze,Clerical,N
9429,ACC0009429,Joshua,Gonzalez,9331 1st St,Salt Lake City,UT,97063,USA,22-01-1935,M,$70K - $90K,F,0,0,Some College,28 May 1994,Bronze,Clerical,Y
9430,ACC0009430,Ashley,Smith,7596 Cedar Ln,Phoenix,AZ,45952,USA,1978-02-01,M,"$30,000-$50,000",M,1,1,High School,09/05/1997,Gold,Management,Y
9431,ACC0009431,George,Davis,2544 River Rd,Tucson,AZ,60255,U.S.A.,01/29/1979,S,10K-30K,F,3,3,High School,01 Nov 1997,bronze,Professional,Y
9432,ACC0009432,Deborah,Gonzalez,3252 Cedar Ln,Charlotte,NC,87405,USA,08/22/1956,S,$30K - $50K,M,2,2,Bachelor's Degree,1990/03/09,Normal,Skilled Manual,N
9433,ACC0009433,Mary,Jackson,8340 Maple Ave,Miami,FL,60087,United States,01 Mar 1936,S,$70K - $90K,F,0,0,Some College,06 Nov 1993,Bronze,Management,N
9434,ACC0009434,Barbara,Moore,6390 Pine Rd,Montreal,QC,K2J,canada,1938/03/01,M,,M,3,0,Some College,12/03/1996,Bronze,Skilled Manual,N
9435,ACC0009435,John,Flores,6384 River Rd,Albuquerque,NM,97686,UNITED STATES,19-04-1944,M,70K-90K,M,3,3,Some College,1993/02/03,Bronze,Professional,N
9436,ACC0009436,Karen,lEE,1054 Main St,Cleveland,OH,32530,USA,1934-09-15,M,$70K - $90K,MALE,0,0,High School,1990/08/19,Normal,MANAGEMENT,N
9437,ACC0009437,Sandra,Smith,7568 Main St,San Antonio,TX,70935,USA,1946/05/12,S,$50K - $70K,F,3,3,Bachelor's Degree,24 Mar 1990,Bronze,Manual,Y
9438,ACC0009438,Jessica,Anderson,4689 Cedar Ln,sALT lAKE cITY,UT,99781,USA,,married,$50K - $70K,M,0,0,Graduate Degree,1998/08/29,Bronze,,Y
9439,ACC0007135,Jennifer,Thompson,3584 Pine Rd,Austin,TX,96669,USA,12 Jan 1952,S,$70K - $90K,M,0,0,Bachelor's Degree,09-07-1998,Silver,Professional,1
9440,ACC0009440,Betty,Johnson,345 Maple Ave,Pittsburgh,PA,72650,USA,22-04-1980,M,$30K - $50K,M,2,0,Some College,20 Jun 1998,Silver,Professional,Y
9441,ACC0009441,Sarah,Jones,367 Oak Ave,Los Angeles,CA,15096,USA,05/16/1958,married,$90K - $110K,F,1,0,Graduate Degree,04-07-1994,Bronze,manual,Y
9442,ACC0009442,Anthony,GARCIA,8382 1st St,sacramento,CA,,usa,1932/04/13,M,$70K - $90K,M,0,0,High School,1995/01/03,bRONZE,Clerical,No
9443,ACC0003360,David,Moore,1031 Cedar Ln,Indianapolis,IN,57049,USA,17-11-1925,M,$50K - $70K,M,2,2,Some College,18 Dec 1990,Bronze,,Y
9444,ACC0009444,Barbara,Davis,9603 Maple Ave,Billings,MT,65672,USA,07 Feb 1956,S,$30K - $50K,M,1,1,Some College,01/02/1990,Silver,Skilled Manual,Y
9445,ACC0009445,Robert,Flores,5773 Maple Ave,Pittsburgh,PA,95412,USA,1967-05-08,M,$70K - $90K,M,1,0,hIGH sCHOOL,1991-01-20,Silver,Clerical,Y
9446,ACC0009446,Richard,Wilson,2518 River Rd,toronto,ON,,Canada,04 Jul 1929,S,$90K - $110K,f,0,0,Some College,1998-04-17,Silver,,N
9447,ACC0009447,Betty,Clark,7349 Cedar Ln,Austin,TX,99378,USA,1931/12/27,Single,,FEMALE,2,1,High School,01 Dec 1998,gold,Clerical,No
9448,ACC0009448,Ashley,Martin,1455 Main St,Vancouver,BC,O3O,Canada,12/06/1935,S,$30K - $50K,Male,3,1,Graduate Degree,19-01-1994,Silver,Manual,N
9449,ACC0009449,Patricia,Miller,705 Oak Ave,Toronto,ON,,CANADA,1935/09/28,single,$30K - $50K,F,2,0,Graduate Degree,12/29/1994,Bronze,Skilled Manual,N
9450,ACC0009450,Joshua,Garcia,9141 Oak Ave,Denver,CO,50871,USA,14 Jun 1925,M,,M,3,3,High School,1997/04/18,nORMAL,Management,Y
9451,ACC0009451,Jessica,Flores,3562 1st St,Denver,CO,13521,usa,1926-11-03,S,$130K - $150K,F,0,0,High School,29 Jul 1997,Normal,,Y
9452,ACC0009452,Anthony,White,4145 Oak Ave,Atlanta,GA,79357,USA,1939-03-12,married,$50K - $70K,FEMALE,0,0,Bachelor's Degree,1993/09/26,Gold,,N
9453,ACC0009453,Elizabeth,Lopez,875 Maple Ave,Atlanta,GA,46952,USA,26-10-1963,S,$150K +,Male,1,1,High School,28 Feb 1997,Bronze,Clerical,N
9454,ACC0009454,Margaret,Perez,5248 Oak Ave,Orlando,FL,55748,United States,28-02-1928,S,$110K - $130K,F,2,0,Some College,1995/08/10,Gold,Professional,Yes
9455,ACC0009455,Betty,Nguyen,3410 1st St,Fresno,CA,75284,USA,,Single,$50K - $70K,f,0,0,Bachelor's Degree,12-11-1990,Gold,Professional,No
9456,ACC0009456,George,Scott,3660 Oak Ave,Oakland,CA,71991,usa,,Single,$90K - $110K,M,1,1,High School,1995/08/04,Silver,Professional,Y
9457,ACC0009457,Jennifer,Young,7385 Pine Rd,sEATTLE,WA,53015,U.S.A.,07-05-1965,M,$130K - $150K,M,1,1,Bachelor's Degree,14-01-1991,Normal,Manual,N
9458,ACC0009458,Barbara,Flores,1451 River Rd,Detroit,MI,19843,USA,1956/07/16,S,$30K - $50K,M,1,0,High School,1997/11/28,Bronze,Skilled Manual,Y
9459,ACC0009459,Brian,Harris,2576 River Rd,Nashville,TN,93716,USA,1954-08-25,S,$10K - $30K,Male,0,0,Bachelor's Degree,1993-11-13,Normal,Skilled Manual,N
9460,ACC0009460,Carol,Williams,8933 Main St,Cheyenne,wy,47184,U.S.A.,1942/10/02,Single,10K-30K,F,3,1,High School,1992/08/15,Silver,Clerical,N
9461,ACC0009461,Thomas,White,6142 River Rd,Raleigh,NC,57933,usa,18 Aug 1939,Single,"$50,000-$70,000",M,3,0,Bachelor's Degree,07/23/1991,Gold,Skilled Manual,Y
9462,ACC0009462,Steven,Nguyen,7834 Maple Ave,MINNEAPOLIS,MN,30615,USA,18 Nov 1951,Married,$50K - $70K,F,1,1,Some College,10/30/1996,Gold,Professional,N
9463,ACC0009463,Robert,Jackson,9194 Maple Ave,Miami,FL,74923,USA,15-02-1979,S,$30K - $50K,F,0,0,Graduate Degree,26 Dec 1998,Bronze,Skilled Manual,N
9464,ACC0009464,Kimberly,Robinson,4555 Main St,Atlanta,GA,87253,USA,1979/04/02,Single,$30K - $50K,M,0,0,Bachelor's Degree,1997-08-25,Bronze,Professional,Y
9465,ACC0009465,Jessica,Miller,903 Maple Ave,Puebla,PUE,684929,MEXICO,27-01-1980,M,$70K - $90K,F,3,2,Bachelor's Degree,27 Oct 1998,Silver,Professional,Y
9466,ACC0009466,Patricia,White,6604 River Rd,Tacoma,WA,69086,USA,14 Aug 1940,M,30K-50K,f,2,1,Bachelor's Degree,1994/12/02,Silver,pROFESSIONAL,Y
9467,ACC0009467,Barbara,Lee,2491 Cedar Ln,Billings,MT,29925,USA,1963-07-26,S,$110K - $130K,F,4,2,High School,1996-06-26,Gold,MANAGEMENT,Y
9468,ACC0009468,carol,Garcia,6372 1st St,Albuquerque,NM,86202,USA,1940/12/11,S,$30K - $50K,F,1,1,bachelor's degree,05 Sep 1995,Bronze,Skilled Manual,Y
9469,ACC0009469,Joshua,Hernandez,9171 Pine Rd,Houston,tx,,United States,1964/05/27,M,70K-90K,F,5,1,BACHELOR'S DEGREE,1992-04-04,Silver,Clerical,Y
9470,ACC0009470,andrew,Hernandez,7737 Oak Ave,Buffalo,NY,13170,USA,18-03-1978,S,$150K +,M,3,1,Bachelor's Degree,1998-06-22,Bronze,Professional,N
9471,ACC0009471,Karen,White,9420 Maple Ave,Raleigh,NC,30157,USA,1969/03/22,S,$30K - $50K,MALE,2,2,Some College,09 Sep 1997,Bronze,Skilled Manual,1
9472,ACC0009472,William,Lopez,7528 Maple Ave,Miami,FL,47333,USA,27-09-1934,S,,F,3,2,Bachelor's Degree,1996-08-10,Normal,Professional,Y
9473,ACC0009473,Barbara,Young,5441 1st St,Detroit,MI,66191,USA,06 Nov 1924,S,,M,0,0,High School,1993-04-24,Bronze,Professional,Y
9474,ACC0009474,Barbara,Scott,1317 1st St,Dallas,TX,41675,U.S.A.,12/24/1960,S,$50K - $70K,Female,3,2,Some College,1994-04-10,Bronze,Skilled Manual,no
9475,ACC0009475,Emily,Gonzalez,2547 Pine Rd,Portland,OR,22194,USA,1936-08-20,Married,$30K - $50K,M,0,0,Some College,06/12/1991,Bronze,Manual,Y
9476,ACC0009476,James,Smith,8437 Oak Ave,Dallas,TX,,USA,03/17/1926,Married,$10K - $30K,M,1,1,Graduate Degree,1995-02-01,Silver,sKILLED mANUAL,Yes
9477,ACC0009477,Betty,Miller,8315 Maple Ave,Nashville,TN,,United States,08-03-1939,M,$70K - $90K,F,1,0,Bachelor's Degree,10/24/1997,Bronze,clerical,N
9478,ACC0009478,Lisa,Sanchez,1048 Pine Rd,Austin,TX,15321,U.S.A.,30 Nov 1954,Single,"$90,000-$110,000",m,5,1,High School,1992-07-18,Gold,Skilled Manual,Y
9479,ACC0009479,Andrew,Gonzalez,8975 1st St,Billings,MT,65223,United States,16 Sep 1955,single,$30K - $50K,F,4,1,High School,09-11-1991,Bronze,Manual,Y
9480,ACC0009480,Andrew,hARRIS,3825 Pine Rd,newark,NJ,,USA,11 May 1976,M,"$50,000-$70,000",F,0,0,Some College,24 Nov 1998,Bronze,Skilled Manual,Y
9481,ACC0009481,Edward,Walker,2209 Main St,Guadalajara,JAL,407260,Mexico,24 Oct 1967,Single,,MALE,4,3,High School,1994/09/27,Bronze,Professional,Y
9482,ACC0009482,Barbara,Thompson,5341 Pine Rd,Cheyenne,WY,71775,USA,20-01-1923,M,$30K - $50K,F,3,0,SOME COLLEGE,08/17/1996,Silver,Clerical,Y
9483,ACC0009483,Joseph,Perez,1719 Main St,Mexico City,DF,942591,Mexico,1962-08-17,M,"$30,000-$50,000",F,2,2,Graduate Degree,04/14/1992,Normal,Clerical,N
9484,ACC0009484,Thomas,Wright,5498 1st St,Philadelphia,PA,96877,United States,07 Jan 1960,M,"$90,000-$110,000",M,1,1,Bachelor's Degree,1990-07-31,Silver,Management,Y
9485,ACC0009485,Jessica,Williams,535 Oak Ave,Fresno,CA,65018,UNITED STATES,1959/08/03,S,$110K - $130K,F,1,0,Partial High School,10/01/1990,Silver,Clerical,Y
9486,ACC0009486,Elizabeth,Lopez,7160 Maple Ave,San Diego,CA,10591,USA,09/27/1978,M,$50K - $70K,M,0,0,Bachelor's Degree,,BRONZE,Manual,Y
9487,ACC0009487,John,King,335 Cedar Ln,Tijuana,BC,719482,MEXICO,16 Dec 1952,Married,$70K - $90K,F,2,0,Some College,1992-10-29,Gold,Management,Y
9488,ACC0009488,Donald,Scott,9084 Pine Rd,Hartford,CT,70977,UNITED STATES,04/17/1943,married,"$130,000-$150,000",M,2,1,Bachelor's Degree,16 Jan 1991,NORMAL,Management,Y
9489,ACC0009489,Matthew,Robinson,1513 Pine Rd,Vancouver,BC,C6U,Canada,24 Mar 1927,S,$10K - $30K,Male,1,1,High School,1990/03/14,Silver,Skilled Manual,Y
9490,ACC0009490,Michelle,Wilson,203 Maple Ave,Ottawa,ON,C6S,Canada,04/27/1924,single,$10K - $30K,M,1,1,graduate degree,24 Jan 1997,Silver,Management,Y
9491,ACC0009491,Stephanie,Young,2679 Maple Ave,Vancouver,BC,H7U,Canada,12/27/1961,M,$50K - $70K,Female,2,1,Graduate Degree,1993-01-27,Silver,,N
9492,ACC0009492,anthony,Martin,1646 1st St,San Diego,CA,69358,USA,1947-07-27,S,$10K - $30K,F,2,0,Some College,1994-08-14,Silver,Professional,Y
9493,ACC0009493,Betty,Hernandez,8137 River Rd,Tijuana,BC,180325,Mexico,,S,"$70,000-$90,000",F,1,1,High School,01 May 1997,Bronze,Clerical,N
9494,ACC0009494,Edward,Lewis,4376 1st St,Tacoma,WA,11566,usa,1961/10/05,S,,F,1,0,Bachelor's Degree,18-08-1995,Normal,Skilled Manual,Y
9495,ACC0009495,Charles,White,6022 Oak Ave,Memphis,TN,53432,USA,07/26/1979,M,50K-70K,f,3,1,High School,1998/08/17,Bronze,Manual,Y
9496,ACC0009496,Christopher,Scott,8274 Main St,New York,NY,84247,USA,1922-03-24,S,$50K - $70K,M,2,0,Bachelor's Degree,1996/06/17,Bronze,Clerical,Y
9497,ACC0009497,George,Hill,3323 1st St,Raleigh,NC,65469,USA,17 Nov 1925,Married,$70K - $90K,MALE,5,2,High School,09/11/1995,normal,Clerical,N
9498,ACC0009498,Brian,  Davis  ,1695 Pine Rd,rALEIGH,NC,49757,US,1973-09-23,M,,F,0,0,sOME cOLLEGE,1997-06-13,Silver,Skilled Manual,yes
9499,ACC0009499,Joseph,Rodriguez,668 Oak Ave,Phoenix,AZ,37479,US,1979-03-22,S,30K-50K,F,2,2,High School,14 Jan 1998,Gold,Clerical,Y
